,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels
125,M(025a)L-LIBE,1,20180310,69.0,433.0,0.0,0.0004,0.0004,0.0016,0.0016,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0024,0.0008,0.002,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.1,0.1,0.0012,0.0,0.0004,,,0.0,,0.0012,,,0.0004,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0004,0.0008,0.0004,0.0004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0,,,0.0004,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0
126,M(024a)L-LIBE,1,20180227,58.0,422.0,0.0,0.0024,0.0,0.002,0.0004,0.0,0.0016,0.0016,0.0,0.0,0.0,0.0004,0.0004,0.0012,0.0,0.0044,0.0032,0.0,0.0,0.0004,0.0012,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0008,0.052,0.16,0.0,0.0,0.0008,,,0.0,,0.0,,,0.0,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0012,0.002,0.0004,0.0,0.0024,0.0004,0.0008,0.0004,0.0,0.0,0.0004,0.0004,0.0008,,0.0,0.0,0.0,0.0,0.0016,0.0004,0.016,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0004,0.0068,0.0,0.0,,0.0,0.0016,0.0,0.0,0.0,0.0
127,M(021a)L-LIBE,1,20180218,49.0,413.0,0.0,0.0,0.0,0.002,0.0008,0.0012,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0092,0.0016,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0028,0.0124,0.0032,0.022,0.0004,0.0,0.0016,,,0.004,,0.0052,,,0.004,,0.0,0.0004,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.0,0.006,0.0004,0.0,0.0,0.0004,0.0084,0.0,,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0036,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0,0.0,,0.002,,,0.0,0.0064,0.0,0.0,,0.0004,0.0016,0.0008,0.0,0.0016,0.0
128,M(020a)L-LIBE,1,20180219,50.0,414.0,0.0,0.0,0.0024,0.0012,0.0008,0.0012,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0048,0.0,0.0,0.0004,0.0004,0.0036,0.0008,0.0,0.0,0.0012,0.0,0.0004,0.0004,0.0052,0.006,0.024,0.0444,0.0004,0.0,0.0048,,,0.0016,,0.016,,,0.0008,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0008,0.0,0.0008,0.0064,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0008,0.0,0.0008,,0.002,,,0.0,0.0128,0.0,0.0008,,0.0,0.0004,0.0,0.0004,0.0,0.0
129,M(017a)R-LINL,1,20180221,52.0,416.0,0.0,0.0008,0.0052,0.0,0.0,0.0008,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0008,0.0008,0.002,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0056,0.0052,0.0188,0.0,0.0,0.006,,,0.0004,,0.0032,,,0.0024,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0004,0.0,0.0012,,0.0008,,,0.0,0.0008,0.0,0.0012,,0.0,0.0012,0.0004,0.0,0.0024,0.0
130,M(015a)R-LINL,1,20180217,48.0,412.0,0.0,0.0044,0.0088,0.0004,0.0004,0.0024,0.0,0.0096,0.0,0.0,0.0,0.0,0.002,0.0024,0.0,0.0028,0.0028,0.0016,0.0004,0.0,0.0012,0.0,0.0008,0.0,0.0,0.0028,0.0,0.0,0.0,0.0008,0.0084,0.0012,0.0304,0.0128,0.0,0.0032,,,0.0,,0.0072,,,0.0016,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0004,0.0,0.0076,0.0,0.0,0.0168,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0008,,0.0,0.0,0.0,0.0,0.0008,0.0,0.0008,0.0,0.0048,0.0012,0.0008,0.0,0.0,0.0,0.0,0.0004,0.0,0.0028,0.0024,0.0008,0.0024,0.0032,0.0,0.0072,,0.0,,,0.0,0.0016,0.0,0.0,,0.0,0.0008,0.0,0.0,0.0,0.0304
131,M(012a)L-LIBE,1,20180304,63.0,427.0,0.0,0.0,0.0012,0.008,0.0052,0.0008,0.0004,0.0148,0.0024,0.0,0.0004,0.0,0.0008,0.0656,0.0036,0.002,0.0076,0.0028,0.0,0.0,0.0016,0.0144,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0384,0.2164,0.5092,0.0084,0.0,0.058,,,0.0336,,0.1164,,,0.0104,,0.0,0.0,,0.0,,0.0016,0.0,,,,,,0.0012,0.0,0.0004,0.0004,0.0004,0.0,0.1684,0.0,0.0,0.0004,0.0,0.0,0.0,0.0012,0.0004,,0.0012,0.0,0.0,0.0,0.0048,0.0032,0.0024,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0004,0.0,,0.0184,,,0.0008,0.0392,0.0,0.0008,,0.0008,0.0036,0.0028,0.0,0.0,0.0116
132,M(011a)R-LINL,1,20180218,49.0,413.0,0.0,0.0008,0.0048,0.0012,0.0016,0.0016,0.0004,0.004,0.0012,0.0,0.0,0.0,0.0,0.0048,0.0008,0.0004,0.0008,0.0,0.0004,0.0004,0.0004,0.0012,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0016,0.0028,0.0364,0.0272,0.0008,0.0,0.0052,,,0.004,,0.0044,,,0.0008,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0012,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0004,0.0,0.0,0.006
133,M(010a)L-LIBE,1,20180213,44.0,408.0,0.0004,0.002,0.0044,0.0036,0.016,0.0052,0.0016,0.0244,0.004,0.0004,0.0004,0.0,0.0,0.0368,0.0056,0.0056,0.0084,0.0,0.0,0.0,0.0012,0.0016,0.0004,0.0,0.0008,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0492,,,0.0,,0.014,,,0.002,,0.0,0.0016,,0.0016,,0.0012,0.0,,,,,,0.0,0.0,0.0,0.0012,0.0,0.0004,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0004,0.0,0.0,0.0004,0.0,0.0008,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,,0.002,,,0.0004,0.0108,0.0,0.0,,0.0,0.0004,0.0,0.0,0.0,0.0016
134,M(006b)R-REFE,1,20180309,68.0,432.0,0.0,0.0004,0.0048,0.008,0.002,0.0128,0.0016,0.014,0.0052,0.0,0.0008,0.0,0.0,0.0816,0.004,0.0192,0.01,0.0012,0.0004,0.0,0.0008,0.0,0.0016,0.0,0.004,0.0072,0.0,0.0008,0.0,0.0464,0.032,0.0308,0.012,0.0484,0.0,0.0456,,,0.0,,0.034,,,0.0052,,0.0,0.002,,0.0,,0.0024,0.0,,,,,,0.0012,0.0,0.0004,0.0008,0.0008,0.0028,0.0016,0.0,0.0016,0.0028,0.0004,0.0,0.0,0.0004,0.0016,,0.0012,0.0,0.0,0.0,0.0008,0.0,0.0024,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0016,0.0,0.0012,0.0004,0.0068,,0.0448,,,0.0012,0.0016,0.0,0.0068,,0.0004,0.0052,0.0,0.0012,0.0016,0.004
135,M(006a)L-LIBE,1,20180220,51.0,415.0,0.0,0.0004,0.0012,0.0008,0.008,0.004,0.0,0.0524,0.0008,0.0,0.0,0.0,0.0,0.0104,0.0004,0.0024,0.0072,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0024,0.0208,0.12,0.08,0.0004,0.0,0.0732,,,0.0,,0.0064,,,0.0008,,0.0,0.0004,,0.0,,0.002,0.0,,,,,,0.0004,0.0004,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0004,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0024,0.0008,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,,0.006,,,0.0,0.0212,0.0,0.0,,0.0008,0.0004,0.0,0.0,0.0024,0.002
136,M(005a)R-LINL,1,20180227,58.0,422.0,0.0,0.0,0.0,0.0076,0.0268,0.0028,0.0004,0.0648,0.0,0.0,0.0,0.0,0.0,0.0588,0.004,0.0128,0.0076,0.0004,0.0008,0.0,0.0028,0.0,0.0004,0.0,0.0,0.0012,0.0,0.0,0.0,0.12,0.0336,0.12,0.08,0.0,0.0,0.16,,,0.0,,0.0256,,,0.0104,,0.0,0.0008,,0.0,,0.0016,0.0,,,,,,0.0004,0.0,0.0,0.0008,0.0,0.0008,0.1,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,,0.0012,0.0,0.0,0.0004,0.0,0.0,0.0024,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.002,0.0,,0.038,,,0.0,0.0132,0.0,0.0004,,0.0004,0.0048,0.0012,0.0,0.0012,0.0392
137,M(004a)R-LINL,1,20180218,49.0,413.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.0056,0.002,0.0,0.0,0.0,0.0,0.014,0.0008,0.0008,0.002,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0,0.006,0.0048,0.002,0.0608,0.0012,0.0,0.094,,,0.0004,,0.0008,,,0.0,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,,0.0308,,,0.0,0.0012,0.0,0.0,,0.0,0.0004,0.0,0.0,0.0,0.0008
138,M(003a)R-LINL,1,20180220,51.0,415.0,0.0,0.0,0.0,0.0088,0.012,0.0084,0.0004,0.008,0.0004,0.0,0.0,0.0,0.0,0.0164,0.0012,0.002,0.0028,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0004,0.014,0.0096,0.0212,0.0204,0.0,0.0,0.052,,,0.0004,,0.0164,,,0.0012,,0.0,0.0,,0.0012,,0.0,0.0,,,,,,0.0,0.0,0.0012,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0004,,0.0,0.0,0.0,0.0004,0.0168,0.0052,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,,0.0252,,,0.0,0.0004,0.0004,0.0,,0.0,0.0,0.0004,0.0,0.0,0.0088
141,W(085a)L-NBNL,2,20181028,301.0,665.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.0006666666666666666,0.0006666666666666666,0.008,0.0,0.0,0.0,0.0,0.0,0.012666666666666666,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0,0.0006666666666666666,0.008,0.02266666666666667,0.0006666666666666666,0.0,0.0006666666666666666,0.0026666666666666666,0.0,0.0,0.0,0.04066666666666666,0.0026666666666666666,0.0,0.0,0.02266666666666667,0.0,0.002,0.0,0.0,0.0,0.0026666666666666666,0.008666666666666666,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0026666666666666666,0.0006666666666666666,0.013333333333333334,0.0006666666666666666,0.0,0.0,,,,,0.0,0.0,0.0006666666666666666,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0,0.0026666666666666666,0.0,0.005333333333333333,0.002,0.0,0.0,0.0013333333333333333,0.0026666666666666666,0.0,0.0,0.0,0.0,0.008666666666666666,0.0006666666666666666,0.0,0.0006666666666666666,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.0,0.005333333333333333,0.0,0.0033333333333333335,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0
142,W(079a)R-ZHNL,2,20181101,305.0,669.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.00375,0.00875,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.00375,0.00125,0.0,0.0,0.0,0.0,0.01375,0.0,0.0,0.00125,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.00125,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,W(078a)R-ZHNL,2,20181021,294.0,658.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0025,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0025,0.0,0.0,0.0,0.0016666666666666668,0.0033333333333333335,0.0,0.0025,0.0033333333333333335,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0025,0.005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0025,0.0,0.0,0.0,0.0025,0.0,,,,,0.0,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.006666666666666667,0.09833333333333333,0.0,0.0,0.0025,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.005833333333333334,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0
144,W(075a)R-GENL,2,20181104,308.0,672.0,0.0,0.0,0.0016,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0004,0.0004,0.0,0.0008,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0144,0.0116,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.006,0.0004,,,,,0.0016,0.0,0.0012,0.0,0.0,0.0,0.0004,0.0,0.0,0.0008,0.0208,0.0,0.0,0.0012,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0008,0.0,0.0016,0.0008,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0008,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0
145,W(077a)R-GENL,2,20181102,306.0,670.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,W(074b)R-REFE,2,20181118,322.0,686.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0036,0.0,0.0156,0.0,0.0024,0.0008,0.0,0.0,0.0,0.0,0.0008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0036,0.0,,,,,0.002,0.0,0.0004,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0012,0.0008,0.0,0.0004,0.0,0.0,0.0008,0.0
147,W(074a)R-GENL,2,20181010,283.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0
148,W(073a)R-GENL,2,20181017,290.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0,0.0016,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,,,,,0.0,0.0,0.0,0.016,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0024,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
149,W(063a)L-GENL,2,20181030,303.0,667.0,0.0003333333333333333,0.0,0.001,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.001,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0023333333333333335,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333
150,W(050a)L-GENL,2,20181028,301.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,W(048a)L-GENL,2,20181106,310.0,674.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0004,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0004,0.0068,0.0004,0.0008,0.0,0.0,0.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0004,0.0,,,,,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0056,0.0,0.0,0.0016,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
